student_id,gender,age,province,college,major,total_courses,avg_score,weighted_avg_score,avg_gpa,weighted_gpa,fail_count,total_credits,library_visits,library_days,avg_visit_hour,total_online_duration,avg_online_duration,online_records,total_attendance,task_participation
pjxrqxbj894,女,22.0,13,数学与统计学院,信息与计算科学,94,87.48936170212765,0.0,3.148936170212766,0.0,3,155.0,0.0,0.0,0.0,2967.98,423.9971428571429,7.0,0.0,0.0
pjxyqwbj522,男,22.0,33,人工智能学院,人工智能,101,86.83168316831683,0.0,3.1910891089108913,0.0,0,143.5,0.0,0.0,0.0,680.78,97.25428571428571,7.0,0.0,0.0
pjxpqxbj975,女,24.0,41,外国语学院,翻译,116,85.61206896551724,0.0,3.387068965517241,0.0,0,169.7,0.0,0.0,0.0,1955.48,279.3542857142857,7.0,0.0,0.0
pjxuqwbj854,男,22.0,45,机电工程学院,电子封装技术,115,88.40869565217392,0.0,3.408695652173913,0.0,0,162.5,181.0,116.0,13.646408839779005,1515.24,216.46285714285713,7.0,0.0,0.0
pjxyqxbk411,男,22.0,21,通信工程学院,通信工程,110,94.64545454545454,0.0,3.7772727272727273,0.0,0,147.5,0.0,0.0,0.0,2761.08,394.44,7.0,0.0,0.0
pjxyqxbk997,男,23.0,37,微电子学院,集成电路设计与集成系统,122,79.52459016393442,0.0,2.915573770491803,0.0,12,163.5,0.0,0.0,0.0,6914.85,987.8357142857143,7.0,0.0,0.0
pjxyqxbk338,男,22.0,42,物理学院,电子信息科学与技术,125,79.64,0.0,2.7352000000000003,0.0,13,184.5,0.0,0.0,0.0,1949.24,278.46285714285716,7.0,0.0,0.0
pjxuqwbj786,男,23.0,14,机电工程学院,测控技术与仪器,164,76.17073170731707,0.0,2.2554878048780487,0.0,44,246.4,0.0,0.0,0.0,2366.14,338.02,7.0,0.0,0.0
pjxyqxbj726,男,22.0,11,微电子学院,微电子科学与工程,115,84.69565217391305,0.0,3.020869565217391,0.0,2,154.0,770.0,300.0,14.462337662337662,5451.349999999999,778.7642857142856,7.0,0.0,0.0
pjxuqwbj829,女,22.0,41,机电工程学院,自动化,121,93.17355371900827,0.0,3.6561983471074377,0.0,0,155.7,0.0,0.0,0.0,2652.82,378.9742857142857,7.0,0.0,0.0
pjxyqwbk967,男,22.0,41,人工智能学院,人工智能,103,86.90291262135922,0.0,3.1766990291262136,0.0,2,146.5,0.0,0.0,0.0,3265.2200000000003,466.46000000000004,7.0,0.0,0.0
pjxyqwbk813,男,23.0,61,人工智能学院,智能科学与技术,112,80.4375,0.0,2.876785714285714,0.0,7,162.2,0.0,0.0,0.0,4221.09,603.0128571428571,7.0,8.0,0.0
pjxyqxbk728,女,22.0,43,通信工程学院,通信工程,113,89.42477876106194,0.0,3.363716814159292,0.0,4,151.2,0.0,0.0,0.0,3094.36,386.795,8.0,0.0,0.0
pjxyqwbj348,男,22.0,34,计算机科学与技术学院,软件工程,128,76.5,0.0,2.421875,0.0,20,204.6,0.0,0.0,0.0,851.17,121.59571428571428,7.0,0.0,0.0
pjxyqwbk510,男,22.0,65,人工智能学院,智能科学与技术,114,88.13157894736842,0.0,3.075438596491228,0.0,5,165.0,538.0,307.0,12.1635687732342,1296.2199999999998,432.07333333333327,3.0,0.0,0.0
pjxyqxbk185,男,22.0,61,物理学院,电子信息科学与技术,113,81.84070796460178,0.0,2.847787610619469,0.0,6,155.5,0.0,0.0,0.0,2520.47,360.0671428571428,7.0,0.0,0.0
pjxyqxbj545,男,22.0,35,电子工程学院,电子信息工程,122,79.61475409836065,0.0,2.84672131147541,0.0,11,174.2,0.0,0.0,0.0,3484.86,497.83714285714285,7.0,0.0,0.0
pjxyqxbj663,男,23.0,44,通信工程学院,通信工程,115,83.74782608695652,0.0,3.022608695652174,0.0,5,158.5,0.0,0.0,0.0,6076.28,868.04,7.0,0.0,0.0
pjxsqxbj827,男,22.0,42,经济与管理学院,工程管理,108,88.81481481481481,0.0,2.9444444444444446,0.0,3,147.6,0.0,0.0,0.0,2549.82,364.26000000000005,7.0,0.0,0.0
pjxrqxbj901,男,22.0,13,电子工程学院,电子信息工程,113,92.24778761061947,0.0,3.549557522123894,0.0,1,145.5,0.0,0.0,0.0,2579.54,368.5057142857143,7.0,0.0,0.0
pjxyqwbj577,男,21.0,50,网络与信息安全学院,网络空间安全,109,88.77064220183486,0.0,3.403669724770642,0.0,0,143.5,0.0,0.0,0.0,3643.24,520.4628571428572,7.0,0.0,0.0
pjxyqwbj914,男,23.0,32,计算机科学与技术学院,软件工程,119,79.19327731092437,0.0,2.5663865546218485,0.0,14,199.1,0.0,0.0,0.0,6040.32,862.9028571428571,7.0,0.0,0.0
pjxyqwbj396,男,22.0,37,计算机科学与技术学院,计算机科学与技术,106,89.99056603773585,0.0,3.5018867924528303,0.0,2,150.0,0.0,0.0,0.0,1865.13,266.44714285714286,7.0,0.0,0.0
pjxwxxbj963,男,22.0,34,电子工程学院,电子信息工程,117,78.05128205128206,0.0,2.5854700854700856,0.0,15,201.5,0.0,0.0,0.0,1178.72,168.38857142857142,7.0,0.0,0.0
pjvyzvfj989,男,26.0,51,人工智能学院,人工智能（第二学士学位）,24,110.95833333333333,90.67105263157895,3.7291666666666665,3.7618421052631574,0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pjxyqwbj506,男,23.0,12,计算机科学与技术学院,软件工程,104,89.5,0.0,3.3509615384615383,0.0,1,155.0,0.0,0.0,0.0,3958.37,565.4814285714285,7.0,0.0,0.0
pjxyqwbj648,男,22.0,14,计算机科学与技术学院,数字媒体技术,100,89.62,0.0,3.4130000000000003,0.0,1,140.5,0.0,0.0,0.0,1094.1399999999999,156.30571428571426,7.0,0.0,0.0
pjxyqxbj961,男,22.0,15,空间科学与技术学院,空间科学与技术,140,72.86428571428571,0.0,2.2478571428571428,0.0,28,224.5,0.0,0.0,0.0,3166.59,452.37,7.0,0.0,0.0
pjwtqxbj921,男,22.0,34,生命科学技术学院,智能医学工程,115,83.71304347826087,0.0,3.103478260869565,0.0,5,155.5,0.0,0.0,0.0,5529.95,789.9928571428571,7.0,0.0,0.0
pjxyqxbj776,男,23.0,15,通信工程学院,信息工程,109,87.69724770642202,0.0,3.322935779816514,0.0,0,146.5,0.0,0.0,0.0,1706.6999999999998,243.8142857142857,7.0,0.0,0.0
pjxyqwbj588,男,21.0,64,网络与信息安全学院,信息安全,121,82.62809917355372,0.0,2.9867768595041326,0.0,7,162.5,0.0,0.0,0.0,4479.48,639.9257142857142,7.0,0.0,0.0
pjxqqxbj985,女,22.0,14,人文学院,汉语言文学,91,94.18681318681318,0.0,3.6417582417582417,0.0,0,128.7,167.0,107.0,13.395209580838323,6769.39,846.17375,8.0,0.0,0.0
pjxyqwbj760,男,23.0,41,网络与信息安全学院,信息安全,123,81.41463414634147,0.0,2.8495934959349594,0.0,9,159.3,0.0,0.0,0.0,1801.65,257.37857142857143,7.0,0.0,0.0
pjxyqxbj355,男,23.0,14,光电工程学院,电子科学与技术,114,89.6842105263158,0.0,3.4201754385964915,0.0,0,157.0,0.0,0.0,0.0,2661.0899999999997,380.1557142857142,7.0,0.0,0.0
pjwrqxbj935,男,21.0,61,先进材料与纳米科技学院,材料科学与工程,112,87.65178571428571,0.0,3.261607142857143,0.0,1,159.2,0.0,0.0,0.0,3523.9900000000002,503.4271428571429,7.0,0.0,0.0
pjxyqwbk922,男,22.0,61,计算机科学与技术学院,软件工程,109,82.55045871559633,0.0,2.9211009174311924,0.0,8,169.0,365.0,229.0,14.452054794520548,4143.66,591.9514285714286,7.0,0.0,0.0
pjxyqxbj807,女,21.0,41,微电子学院,集成电路设计与集成系统,112,92.60714285714286,0.0,3.475892857142857,0.0,2,148.9,0.0,0.0,0.0,2814.12,402.01714285714286,7.0,0.0,0.0
pjxyqxbj585,女,23.0,45,光电工程学院,电子科学与技术,129,80.85271317829458,0.0,2.7155038759689925,0.0,12,193.95,0.0,0.0,0.0,2340.26,334.3228571428572,7.0,2.0,0.0
pjxyqxbk022,男,21.0,61,通信工程学院,通信工程,110,91.0909090909091,0.0,3.5872727272727274,0.0,0,147.5,0.0,0.0,0.0,1870.92,267.2742857142857,7.0,0.0,0.0
pjxyqxbl957,男,22.0,61,微电子学院,微电子科学与工程,137,72.48175182481752,0.0,2.413138686131387,0.0,24,212.7,0.0,0.0,0.0,2686.74,383.82,7.0,0.0,0.0
pjxyqwbj397,男,22.0,37,网络与信息安全学院,网络空间安全,156,63.166666666666664,0.0,2.141025641025641,0.0,45,211.3,0.0,0.0,0.0,2050.69,292.9557142857143,7.0,156.0,0.0
pjxyqxbk155,男,23.0,61,微电子学院,微电子科学与工程,119,86.2016806722689,0.0,3.264705882352941,0.0,1,156.7,0.0,0.0,0.0,1404.65,200.66428571428574,7.0,0.0,0.0
pjxyqwbk831,男,23.0,41,计算机科学与技术学院,软件工程,132,75.82575757575758,0.0,2.4454545454545453,0.0,26,222.7,140.0,57.0,14.571428571428571,3533.0299999999997,504.7185714285714,7.0,0.0,0.0
pjxyqwbj223,男,23.0,36,人工智能学院,智能科学与技术,106,92.94339622641509,0.0,3.6330188679245285,0.0,0,153.2,0.0,0.0,0.0,1651.9899999999998,235.9985714285714,7.0,0.0,0.0
pjxyqxbj884,女,21.0,32,通信工程学院,通信工程,110,89.93636363636364,0.0,3.4136363636363636,0.0,0,151.2,299.0,189.0,12.57190635451505,1999.5900000000001,285.6557142857143,7.0,0.0,0.0
pjxyqxbj180,男,22.0,33,电子工程学院,信息对抗技术,115,85.11304347826086,0.0,3.148695652173913,0.0,4,173.0,0.0,0.0,0.0,4803.28,686.1828571428571,7.0,0.0,0.0
pjxyqxbl906,男,22.0,61,光电工程学院,光电信息科学与工程,116,87.60344827586206,0.0,3.2905172413793102,0.0,2,157.0,187.0,131.0,12.422459893048128,1237.2,176.74285714285716,7.0,0.0,0.0
pjxyqwbj109,女,21.0,13,计算机科学与技术学院,计算机科学与技术,113,92.11504424778761,0.0,3.59646017699115,0.0,0,151.7,531.0,279.0,14.348399246704332,1562.24,195.28,8.0,0.0,0.0
pjxyqxbk204,女,23.0,61,微电子学院,集成电路设计与集成系统,112,89.90178571428571,84.71925133689838,3.382142857142857,3.313168449197861,3,149.6,0.0,0.0,0.0,1145.06,143.1325,8.0,32.0,0.0
pjxyqwbj126,男,22.0,13,网络与信息安全学院,网络工程,115,91.83478260869565,0.0,3.5434782608695654,0.0,2,150.5,0.0,0.0,0.0,1858.57,265.51,7.0,0.0,0.0
pjwrqxbj913,男,24.0,53,先进材料与纳米科技学院,应用化学,119,80.42857142857143,0.0,2.7714285714285714,0.0,11,181.0,0.0,0.0,0.0,3546.0699999999997,506.58142857142855,7.0,0.0,0.0
pjxyqxbk852,男,21.0,41,微电子学院,集成电路设计与集成系统,112,95.57142857142857,0.0,3.769642857142857,0.0,0,146.5,0.0,0.0,0.0,3888.35,555.4785714285714,7.0,0.0,0.0
pjxyqxbj361,男,22.0,14,微电子学院,微电子科学与工程,115,94.44347826086957,0.0,3.7304347826086954,0.0,0,147.5,0.0,0.0,0.0,5738.43,819.7757142857143,7.0,0.0,0.0
pjxyqwbk812,女,22.0,61,计算机科学与技术学院,计算机科学与技术,113,89.60176991150442,0.0,3.3973451327433626,0.0,3,154.2,0.0,0.0,0.0,7986.0,1140.857142857143,7.0,0.0,0.0
pjxuqwbj883,男,23.0,44,机电工程学院,测控技术与仪器,119,88.39495798319328,0.0,3.296638655462185,0.0,1,166.0,0.0,0.0,0.0,1268.42,181.20285714285714,7.0,0.0,0.0
pjxyqxbk566,女,22.0,46,光电工程学院,光电信息科学与工程,118,87.21186440677967,0.0,3.1771186440677965,0.0,3,164.5,0.0,0.0,0.0,2560.62,365.80285714285714,7.0,0.0,0.0
pjxyqxbj940,男,23.0,36,微电子学院,微电子科学与工程,115,85.11304347826086,0.0,3.108695652173913,0.0,3,154.0,0.0,0.0,0.0,2417.05,345.29285714285714,7.0,0.0,0.0
pjxyqxbk074,男,22.0,61,空间科学与技术学院,探测制导与控制技术,150,69.30666666666667,0.0,2.0546666666666664,0.0,39,216.5,0.0,0.0,0.0,4685.59,669.37,7.0,0.0,0.0
pjxuqwbj642,男,22.0,36,机电工程学院,自动化,109,92.18348623853211,0.0,3.5981651376146786,0.0,0,152.0,0.0,0.0,0.0,2060.15,294.3071428571429,7.0,0.0,0.0
pjxyqxbk878,男,22.0,34,电子工程学院,电子信息工程,112,88.79464285714286,0.0,3.357142857142857,0.0,1,159.0,0.0,0.0,0.0,4172.37,521.54625,8.0,0.0,0.0
pjxyqxbk632,男,22.0,35,光电工程学院,电子科学与技术,115,88.43478260869566,0.0,3.3,0.0,0,155.7,0.0,0.0,0.0,1995.3400000000001,285.04857142857145,7.0,0.0,0.0
pjxyqxbj761,男,23.0,15,光电工程学院,电子科学与技术,120,84.96666666666667,0.0,3.1550000000000002,0.0,4,151.5,0.0,0.0,0.0,3244.19,463.4557142857143,7.0,0.0,0.0
pjxpqxbj972,女,23.0,41,外国语学院,英语,114,78.3859649122807,82.90161812297737,3.137719298245614,3.325631067961165,10,154.5,97.0,61.0,13.082474226804123,6689.09,955.5842857142858,7.0,0.0,0.0
pjxrqxbj892,男,21.0,61,数学与统计学院,统计学,93,88.21505376344086,0.0,3.2580645161290325,0.0,1,145.0,238.0,97.0,12.5,1649.88,235.69714285714286,7.0,0.0,0.0
pjxsqxbj876,女,22.0,14,经济与管理学院,人力资源管理,105,92.94285714285714,0.0,3.624761904761905,0.0,0,146.5,278.0,186.0,14.776978417266188,5672.7300000000005,810.3900000000001,7.0,0.0,0.0
pjwrqxbj916,男,22.0,51,网络与信息安全学院,网络空间安全,118,89.22881355932203,0.0,3.3796610169491528,0.0,1,156.2,0.0,0.0,0.0,3165.67,527.6116666666667,6.0,0.0,0.0
pjxyqxbj330,男,22.0,14,电子工程学院,电子信息工程,114,92.52631578947368,0.0,3.6491228070175437,0.0,0,155.0,0.0,0.0,0.0,2912.08,416.01142857142855,7.0,0.0,0.0
pjxyqwbj739,女,22.0,41,计算机科学与技术学院,计算机科学与技术,108,93.92592592592592,0.0,3.6814814814814816,0.0,0,148.0,0.0,0.0,0.0,1658.8600000000001,236.98000000000002,7.0,0.0,0.0
pjxyqwbj853,女,22.0,11,人工智能学院,智能科学与技术,100,93.7,0.0,3.635,0.0,0,148.5,0.0,0.0,0.0,0.05,0.05,1.0,0.0,0.0
pjxyqxbl992,男,22.0,61,光电工程学院,电子科学与技术,115,86.63478260869566,0.0,3.1773913043478257,0.0,2,156.5,0.0,0.0,0.0,2953.48,421.92571428571426,7.0,0.0,0.0
pjxyqwbj149,男,21.0,13,人工智能学院,人工智能,111,80.54054054054055,0.0,2.8774774774774774,0.0,8,157.2,0.0,0.0,0.0,3447.44,492.49142857142857,7.0,0.0,0.0
pjxyqwbj564,男,22.0,51,计算机科学与技术学院,软件工程,156,63.88461538461539,0.0,2.032051282051282,0.0,47,314.2,0.0,0.0,0.0,1183.38,169.05428571428573,7.0,34.0,0.0
pjxpqxbj981,男,22.0,41,经济与管理学院,工业工程,129,86.88372093023256,79.80464576074333,3.256589147286822,2.9555632984901274,3,215.25,0.0,0.0,0.0,1670.47,238.63857142857142,7.0,0.0,0.0
pjxpqxbj976,女,21.0,41,外国语学院,日语,101,89.11881188118812,0.0,3.3237623762376236,0.0,3,179.0,0.0,0.0,0.0,1767.98,252.56857142857143,7.0,0.0,0.0
pjxyqxbj198,男,22.0,33,通信工程学院,通信工程,112,95.74107142857143,0.0,3.7857142857142856,0.0,0,155.2,1124.0,403.0,13.871886120996441,6081.03,868.7185714285714,7.0,0.0,0.0
pjxyqxbj174,男,22.0,36,空间科学与技术学院,飞行器设计与工程,112,84.25,0.0,3.1151785714285714,0.0,7,161.5,0.0,0.0,0.0,4373.41,624.7728571428571,7.0,0.0,0.0
pjxyqxbk684,男,22.0,43,通信工程学院,通信工程,106,92.49056603773585,0.0,3.538679245283019,0.0,0,147.5,0.0,0.0,0.0,2320.2200000000003,331.46000000000004,7.0,0.0,0.0
pjxyqxbl963,男,22.0,61,通信工程学院,通信工程,112,92.08035714285714,0.0,3.6339285714285716,0.0,0,147.5,0.0,0.0,0.0,1617.87,231.1242857142857,7.0,0.0,0.0
pjxuqwbj797,男,23.0,23,机电工程学院,电子封装技术,121,86.96694214876032,0.0,3.347933884297521,0.0,2,162.5,0.0,0.0,0.0,4464.72,637.8171428571429,7.0,0.0,0.0
pjxyqwbk519,男,22.0,65,计算机科学与技术学院,计算机科学与技术,106,90.94339622641509,0.0,3.550943396226415,0.0,1,146.0,0.0,0.0,0.0,1683.4,240.4857142857143,7.0,0.0,0.0
pjxsqxbj980,女,24.0,13,计算机科学与技术学院,软件工程,113,84.08849557522124,0.0,3.139823008849558,0.0,8,152.0,0.0,0.0,0.0,2453.56,350.50857142857143,7.0,0.0,0.0
pjxyqxbk590,男,23.0,62,空间科学与技术学院,空间科学与技术,112,91.39285714285714,0.0,3.569642857142857,0.0,0,170.5,0.0,0.0,0.0,2753.31,393.33,7.0,0.0,0.0
pjxuqwbj763,男,23.0,64,机电工程学院,电气工程及其自动化,120,84.375,0.0,2.9916666666666667,0.0,5,169.0,0.0,0.0,0.0,3058.69,436.9557142857143,7.0,0.0,0.0
pjxxzxkj983,男,22.0,61,通信工程学院,通信工程,95,87.81052631578947,0.0,3.3126315789473684,0.0,0,144.0,0.0,0.0,0.0,4863.3,694.7571428571429,7.0,0.0,0.0
pjxsqxbj808,男,22.0,61,经济与管理学院,市场营销,114,88.45614035087719,0.0,3.3438596491228068,0.0,2,146.5,0.0,0.0,0.0,3302.9300000000003,471.8471428571429,7.0,0.0,0.0
pjxyqwbk962,男,22.0,61,计算机科学与技术学院,数字媒体技术,120,73.40833333333333,0.0,2.5050000000000003,0.0,19,178.0,0.0,0.0,0.0,1647.55,235.3642857142857,7.0,0.0,0.0
pjxyqwbj617,女,22.0,14,网络与信息安全学院,信息安全,110,88.19090909090909,0.0,3.27,0.0,1,148.5,0.0,0.0,0.0,1848.07,264.01,7.0,0.0,0.0
pjxyqxbk500,男,22.0,13,空间科学与技术学院,探测制导与控制技术,161,65.6086956521739,0.0,1.8316770186335403,0.0,51,279.2,0.0,0.0,0.0,3289.61,469.94428571428574,7.0,0.0,0.0
pjxyqwbk770,男,22.0,61,计算机科学与技术学院,物联网工程,136,70.83823529411765,0.0,2.2338235294117648,0.0,30,233.1,0.0,0.0,0.0,3199.09,457.0128571428572,7.0,0.0,0.0
pjxyqwbj515,男,23.0,33,人工智能学院,人工智能,105,93.84761904761905,0.0,3.676190476190476,0.0,0,151.5,115.0,77.0,14.460869565217392,4541.56,648.7942857142858,7.0,0.0,0.0
pjxyqwbk716,女,22.0,61,人工智能学院,人工智能,108,86.43518518518519,0.0,3.326851851851852,0.0,3,152.0,0.0,0.0,0.0,6933.8,990.5428571428572,7.0,0.0,0.0
pjxyqxbj952,男,22.0,34,通信工程学院,通信工程,91,90.5934065934066,0.0,3.4736263736263737,0.0,1,142.2,0.0,0.0,0.0,1821.65,260.2357142857143,7.0,0.0,0.0
pjxyqwbk572,男,23.0,61,计算机科学与技术学院,软件工程,109,87.81651376146789,0.0,3.3256880733944953,0.0,0,155.0,0.0,0.0,0.0,2152.05,307.4357142857143,7.0,0.0,0.0
pjxyqwbj837,男,22.0,36,计算机科学与技术学院,软件工程,112,83.625,0.0,3.0616071428571425,0.0,5,156.5,0.0,0.0,0.0,2254.35,322.05,7.0,0.0,0.0
pjxyqxbk328,男,22.0,42,通信工程学院,通信工程,110,90.05454545454545,0.0,3.5300000000000002,0.0,0,147.5,0.0,0.0,0.0,2680.6800000000003,382.95428571428573,7.0,0.0,0.0
pjxyqxbj559,男,22.0,45,微电子学院,微电子科学与工程,152,72.88815789473684,0.0,2.431578947368421,0.0,36,230.3,0.0,0.0,0.0,3646.13,520.8757142857143,7.0,12.0,0.0
pjxyqxbk595,女,23.0,62,电子工程学院,信息对抗技术,127,92.09448818897638,0.0,2.85748031496063,0.0,10,184.0,0.0,0.0,0.0,3084.1400000000003,440.5914285714286,7.0,0.0,0.0
pjxyqxbk798,女,22.0,36,通信工程学院,通信工程,117,91.42735042735043,0.0,3.577777777777778,0.0,0,161.2,583.0,240.0,14.391080617495712,3933.3199999999997,561.9028571428571,7.0,0.0,0.0
pjxxzxkj979,男,22.0,61,通信工程学院,通信工程,97,85.14432989690722,0.0,2.9948453608247423,0.0,0,144.0,0.0,0.0,0.0,2591.96,370.28000000000003,7.0,0.0,0.0
pjxyqxbk841,男,22.0,34,电子工程学院,电子信息工程,125,91.664,0.0,3.5728,0.0,1,170.2,0.0,0.0,0.0,2692.87,384.69571428571425,7.0,0.0,0.0
pjxuqwbj724,男,22.0,33,机电工程学院,测控技术与仪器,116,92.15517241379311,0.0,3.6043103448275864,0.0,0,149.5,0.0,0.0,0.0,4493.3,641.9,7.0,0.0,0.0
pjxyqxbk685,女,21.0,43,电子工程学院,电子信息工程,135,72.85925925925926,0.0,2.441481481481482,0.0,26,192.6,0.0,0.0,0.0,1330.5700000000002,190.0814285714286,7.0,0.0,0.0
pjxuqwbj914,男,22.0,41,通信工程学院,通信工程,116,88.71551724137932,0.0,3.3948275862068966,0.0,0,159.0,0.0,0.0,0.0,3464.34,494.9057142857143,7.0,0.0,0.0
pjxyqxbk458,女,22.0,13,微电子学院,集成电路设计与集成系统,112,89.21428571428571,0.0,3.424107142857143,0.0,0,148.5,444.0,165.0,14.211711711711711,1512.23,216.03285714285715,7.0,0.0,0.0
pjxqzxbj995,男,28.0,14,人文学院,录音艺术,117,72.54700854700855,73.11011904761907,2.3213675213675216,2.2710119047619055,23,168.0,0.0,0.0,0.0,4875.030000000001,696.4328571428572,7.0,0.0,0.0
pjxuqwbj472,女,22.0,22,机电工程学院,机械设计制造及其自动化,115,85.73913043478261,0.0,3.0182608695652178,0.0,2,161.0,0.0,0.0,0.0,2868.63,409.80428571428575,7.0,0.0,0.0
pjxuqwbj503,男,22.0,61,机电工程学院,工业设计,119,84.32773109243698,0.0,3.0714285714285716,0.0,5,183.0,0.0,0.0,0.0,6032.1,861.7285714285715,7.0,0.0,0.0
pjxyqxbl678,男,22.0,65,空间科学与技术学院,探测制导与控制技术,152,72.35526315789474,0.0,1.8861842105263158,0.0,39,193.6,0.0,0.0,0.0,1406.84,468.94666666666666,3.0,0.0,0.0
pjxyqxbk889,女,21.0,34,通信工程学院,通信工程,111,86.22522522522523,0.0,3.1009009009009008,0.0,0,151.2,0.0,0.0,0.0,3379.5699999999997,482.79571428571427,7.0,0.0,0.0
pjxyqwbj252,女,21.0,43,计算机科学与技术学院,计算机科学与技术,113,87.66371681415929,0.0,3.3398230088495575,0.0,4,151.7,0.0,0.0,0.0,1773.59,253.36999999999998,7.0,0.0,0.0
pjxyqxbj669,女,23.0,44,电子工程学院,电子信息工程,116,84.87068965517241,0.0,3.222413793103448,0.0,6,155.1,244.0,110.0,13.635245901639344,2186.56,312.36571428571426,7.0,0.0,0.0
pjxyqxbk869,男,23.0,34,通信工程学院,通信工程,114,82.03508771929825,0.0,2.948245614035088,0.0,7,161.5,0.0,0.0,0.0,1933.13,276.1614285714286,7.0,0.0,0.0
pjxvzxfj980,女,24.0,61,计算机科学与技术学院,计算机科学与技术（第二学士学位）,30,84.83333333333333,67.42941176470588,2.006666666666667,1.6641176470588237,6,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pjxuqwbj985,男,22.0,41,机电工程学院,电气工程及其自动化,120,84.6,0.0,3.1891666666666665,0.0,3,162.7,0.0,0.0,0.0,17659.6,2522.7999999999997,7.0,0.0,0.0
pjxyqxbj688,男,22.0,44,光电工程学院,电子科学与技术,118,85.61864406779661,0.0,3.102542372881356,0.0,7,162.5,0.0,0.0,0.0,1379.93,197.13285714285715,7.0,0.0,0.0
pjxyqxbj007,男,23.0,37,光电工程学院,电子科学与技术,113,84.52212389380531,0.0,2.953982300884956,0.0,0,153.0,0.0,0.0,0.0,295.35,42.19285714285714,7.0,0.0,0.0
pjxyqwbj326,女,22.0,34,计算机科学与技术学院,数据科学与大数据技术,110,86.74545454545455,0.0,3.1554545454545457,0.0,3,175.7,96.0,52.0,14.895833333333334,1064.8600000000001,118.31777777777779,9.0,0.0,0.0
pjxyqxbj914,男,22.0,32,微电子学院,集成电路设计与集成系统,111,93.63063063063063,0.0,3.6783783783783783,0.0,0,150.7,0.0,0.0,0.0,1725.74,246.53428571428572,7.0,0.0,0.0
pjxyqxbk167,男,22.0,41,微电子学院,微电子科学与工程,113,89.43362831858407,0.0,3.4398230088495576,0.0,1,149.5,0.0,0.0,0.0,1846.8899999999999,263.84142857142854,7.0,0.0,0.0
pjxpqxbj963,女,22.0,14,外国语学院,英语,113,86.929203539823,0.0,3.52212389380531,0.0,2,160.8,0.0,0.0,0.0,1741.99,248.8557142857143,7.0,0.0,0.0
pjxyqwbk652,男,23.0,61,计算机科学与技术学院,软件工程,169,65.46153846153847,0.0,1.9005917159763313,0.0,61,321.0,0.0,0.0,0.0,3632.98,518.9971428571429,7.0,89.0,0.0
pjxuqwbj525,女,22.0,61,机电工程学院,测控技术与仪器,120,90.31666666666666,0.0,3.54,0.0,2,151.7,301.0,163.0,13.704318936877076,2579.88,368.55428571428575,7.0,0.0,0.0
pjxyqxbk936,男,22.0,34,光电工程学院,电子科学与技术,121,89.9090909090909,0.0,3.520661157024793,0.0,2,161.2,722.0,415.0,13.349030470914128,1677.9099999999999,239.70142857142855,7.0,0.0,0.0
pjxyqxbk135,女,22.0,61,电子工程学院,电磁场与无线技术,110,86.5909090909091,0.0,3.15,0.0,1,159.5,0.0,0.0,0.0,3393.53,484.79,7.0,0.0,0.0
pjxyqwbj631,男,22.0,14,计算机科学与技术学院,物联网工程,119,78.33613445378151,0.0,2.46890756302521,0.0,13,178.6,0.0,0.0,0.0,5166.51,738.0728571428572,7.0,0.0,0.0
pjxyqxbj921,男,22.0,32,光电工程学院,光电信息科学与工程,116,90.68103448275862,0.0,3.4370689655172413,0.0,0,157.2,55.0,46.0,12.690909090909091,5112.8,730.4,7.0,0.0,0.0
pjxuqwbj953,男,22.0,52,机电工程学院,机械设计制造及其自动化,117,87.32478632478633,0.0,3.2683760683760683,0.0,1,159.0,133.0,92.0,11.563909774436091,1895.8600000000001,270.83714285714285,7.0,0.0,0.0
pjwrqxbj984,男,22.0,13,先进材料与纳米科技学院,应用化学,121,81.53719008264463,0.0,2.932231404958678,0.0,12,190.0,0.0,0.0,0.0,933.68,133.38285714285715,7.0,0.0,0.0
pjxyqxbk039,男,22.0,61,光电工程学院,电子科学与技术,129,75.26356589147287,0.0,2.5325581395348835,0.0,20,197.0,0.0,0.0,0.0,2558.71,365.53000000000003,7.0,0.0,0.0
pjxyqxbk444,男,23.0,21,通信工程学院,通信工程,111,92.09009009009009,0.0,3.5783783783783782,0.0,2,149.5,381.0,225.0,15.044619422572179,1953.85,279.12142857142857,7.0,0.0,0.0
pjxuqwbj930,男,23.0,53,电子工程学院,信息对抗技术,119,89.15966386554622,0.0,3.4697478991596635,0.0,1,158.0,0.0,0.0,0.0,1745.52,249.35999999999999,7.0,0.0,0.0
pjxrqxbj947,男,22.0,33,通信工程学院,通信工程,115,85.64347826086957,0.0,3.151304347826087,0.0,2,167.5,0.0,0.0,0.0,1357.78,193.96857142857144,7.0,0.0,0.0
pjxyqxbj858,男,23.0,32,电子工程学院,电子信息工程,115,88.52173913043478,0.0,3.2991304347826085,0.0,3,159.5,0.0,0.0,0.0,9711.69,1387.3842857142859,7.0,0.0,0.0
pjxyqwbj748,女,22.0,41,计算机科学与技术学院,计算机科学与技术,108,93.48148148148148,0.0,3.725,0.0,0,150.2,0.0,0.0,0.0,1233.75,176.25,7.0,0.0,0.0
